old,job-title,salary,state,experience,education,gender
5,Administrative support,"45,000",,6,1,2
2,Business Risk Intermediate Analyst,"54,000",New York,3,1,1
4,Occupational Therapy,"93,000",North Carolina,5,2,2
6,Theatrical costume cutter,"75,000",,7,1,2
5,Learning Support Assistant,"52,000",,5,1,2
3,Academic Advisor,"48,000",Kentucky,3,2,2
3,Management Consultant - Manager,"154,000",Massachusetts,3,2,2
3,Environmental Engineer,"77,000",New York,3,2,2
4,Manager,"68,000",Ohio,5,1,2
4,Staff Writer,"70,000",Connecticut,5,1,2
4,Director of Customer Service ,"100,000",Wisconsin,5,1,2
4,Director of (Non-academic auxiliary unit) ,"62,000",Georgia,5,2,2
4,Purchaser IV,"49,704",Texas,5,2,2
4,Engineering Manager ,"185,000",New York,5,,1
3,Program manager ,"130,000",,3,1,2
3,Executive Assistant,"46,000",,4,1,2
4,Medical Social Worker,"53,000",,5,2,2
3,"Assistant Director, Student Advancement","49,800",Ohio,4,2,2
3,Senior Events Planner,"82,000",New York,4,1,2
3,Law Librarian,"51,726",Delaware,5,2,2
3,Project Delivery Fast Streamer,"29,250",,3,3,2
5,Planning & Programming Engineer,"110,000",Ohio,6,1,2
3,Marketing Manager,"87,000",,4,1,2
7,Project Manager,"100,000",Ohio,7,2,2
4,Director,"74,000",Rhode Island,5,2,2
2,"Officer, Analyst II- System/Data Security","50,752",North Carolina,1,0,0
5,Library technician,"41,000",,6,1,2
3,"Manager, Membership and Annual Fund","43,000",Pennsylvania,4,1,2
4,Deputy Attorney General,"72,000",Idaho,5,3,2
4,"English teacher, instructional coach","90,000",New Jersey,5,2,1
2,Senior Analytics Analyst,"95,000",New York,2,1,2
4,Marketing Manager,"65,000",Virginia,5,2,2
4,1st line manager,"62,400",Washington,5,1,2
4,IT Business Intelligence Analyst,"103,000",Florida,5,2,1
3,Clinical Research Coordinator II,"42,426",Massachusetts,2,1,2
5,TechnicalTrainibg Specialist,"68,000",Georgia,5,2,2
4,"Assistant Director, International Student Services","42,000",Oklahoma,4,1,2
2,Project Coordinator,"50,000",District of Columbia,2,1,2
3,Mechanical Engineer,"38,500",,4,2,1
3,Project Coordinator,"74,000",Massachusetts,3,1,2
4,Sales Auditor,"39,000",Texas,6,1,2
4,Communications specialist,"65,000",,6,1,2
3,Veterinarian,"70,000",,3,1,1
3,Contracts Specialist  ,"56,000",Texas,2,1,2
4,Research Associate,"54,000",Pennsylvania,4,1,2
4,Senior Accountant ,"50,000",Alabama,5,1,2
4,"Manager, Marketing Analytics","100,000",Virginia,5,2,2
3,Executive Assistant,"57,740",Maryland,5,2,2
3,Project Manager,"23,010",,2,2,2
5,Operations Processing Manager,"78,000",New Jersey,6,1,2
4,International relations specialist,"90,106",District of Columbia,4,2,2
3,assistant professor,"53,125",Ohio,4,1,2
6,Staff nurse,"64,147",New Jersey,8,0,2
3,Senior Research Associate,"80,000",Massachusetts,2,2,2
3,Supervisor,"85,000",,5,1,1
3,Simulation test engineer,"97,000",New York,5,1,2
3,Assistant Director of Advancement Services,"50,300",Ohio,4,2,2
4,Museum Director,"85,000",Michigan,5,3,2
4,Assessment content specialist ,"50,000",Colorado,5,1,1
5,Senior Compliance Manager,"77,000",California,5,2,2
6,Director of Strategic Initiatives,"84,000",Ohio,8,2,2
3,Director of Corporate Communications,"125,000",Florida,5,1,2
3,Output editor: TV news,"690,000",,4,1,2
4,Community Engagement Manager,"31,500",,5,2,2
4,Executive Assistant,"65,000",Colorado,5,1,2
3,Proposals & Marketing Manager,"98,000",,4,2,Other or prefer not to answer
3,Software Engineer,"52,685",,2,2,1
4,Lead Analytical Scientist,"102,000",Ohio,5,3,1
3,Software Engineer,"42,000",,3,3,1
4,Admissions Assessor ,"74,482",,6,1,2
4,Print Press Operator,"40,000",Missouri,5,1,1
5,HR Director,"80,000",Kentucky,5,0,2
3,Office Administrator,"38,000",,4,0,2
3,GIS Specialist,"53,000",Minnesota,3,2,2
3,Digital Content Assistant,"57,969",,3,1,2
4,Instructional Designer,"111,000",,6,1,2
3,Senior Regulatory Affairs Associate,"103,000",New Jersey,4,1,2
3,Quality Coordinator,"78,000",Texas,3,1,2
3,Product Management Director,"163,000",Pennsylvania,5,2,2
4,Clinical Trial Set Up Manager,"74,446",Georgia,3,3,2
4,Interior Stylist,"60,000",Utah,2,1,2
3,IT Project Manager,"130,698",District of Columbia,5,2,2
3,Trader,"180,000",New York,4,1,2
3,Learning and Development Adviser,"61,000",,5,1,2
3,Visual Designer,"80,000",Georgia,5,1,2
4,Product Owner,"117,875",Massachusetts,5,1,2
2,"Student Recruiter, National","50,424",,1,1,0
3,Engineering Lead,"155,000",Massachusetts,4,2,
6,Appliance specialist,"33,280",Michigan,7,1,2
3,High School Teacher,"47,500",Florida,4,1,2
5,Bank teller,"31,200",Alabama,6,1,2
2,Press assistant ,"35,000",District of Columbia,2,1,2
5,Senior Financial Analyst,"97,200",Maryland,7,2,2
4,finance resource,"132,000",Florida,5,1,2
3,Finance & Operations Associate,"55,300",New York,4,1,2
3,Database Analyst ,"52,500",Massachusetts,5,1,2
3,senior software engineer ,"172,000",Massachusetts,3,1,2
3,"Director, Medical Group Administration ","134,000",Pennsylvania,4,2,2
3,Senior Programmer,"130,000",,5,0,1
4,Senior Associate General Counsel,"175,000",Ohio,6,3,2
3,Senior Software Engineer,"165,000",Massachusetts,4,2,2
4,PhD Candidate,"48,000",,3,2,2
3,Special Projects Manager,"53,670",Michigan,5,1,1
3,Architectural Designer,"70,000",,2,2,2
4,Program Coordinator,"62,400",Massachusetts,3,2,2
3,Tax Senior,"72,000",Kentucky,3,1,2
3,Designer/Project Manager,"70,000",New York,3,1,1
5,Senior Producer,"200,000",New York,7,2,2
2,Recruiter & Data Analyst,"57,000",Massachusetts,2,1,2
3,Marketing Manager,"72,000",,4,1,1
4,Software Engineer ,"200,000",California,5,2,1
5,Sr. Director,"170,000",Kentucky,7,0,1
4,Senior Engineer,"170,600",North Carolina,5,2,1
4,Senior tech ops,"65,000",Washington,5,1,2
4,Associate Professor of English,"54,000",Georgia,5,3,2
3,Analyst,"55,000",Georgia,1,1,2
4,Designer | Studio Coordinator,"55,000",Indiana,5,2,2
4,Operations Manager,"80,000",Illinois,4,2,1
3,Controls engineer 2,"98,000",Minnesota,3,1,1
3,Director of admissions,"27,000",Pennsylvania,3,0,2
3,Administrative Assistant,"55,700",,3,1,2
5,Professor,"225,000",,5,3,2
3,Medical Social Worker,"48,000",Ohio,5,2,2
3,Philanthropy Manager,"102,500",,4,1,2
3,Accounting Manager,"88,000",Maryland,5,1,2
4,Project Lead,"98,000",Indiana,5,2,2
4,Executive administrative assistant ,"75,000",,5,1,2
3,Employee experience specialist,"42,500",Massachusetts,2,1,2
4,Product Owner,"72,000",Florida,5,2,1
4,Business Anayst,"45,000",Indiana,3,2,2
3,Administrator,"20,600",,3,1,2
3,Park Superintendent,"50,400",Arkansas,4,2,2
4,Training Specialist,"45,000",New York,4,1,2
3,Marketing Manager,"52,000",Minnesota,4,1,2
3,Senior Legal Policy Advisor,"101,000",,2,1,2
3,Assistant Project Manager,"86,000",Minnesota,3,1,2
3,Policy Analyst,"91,000",,2,2,2
5,Senior Tax Analyst,"49,088",West Virginia,6,1,2
4,Teacher,"89,000",,5,1,2
3,Tax consultant ,"65,000",Virginia,3,2,2
5,Senior Project Controls Accountant,"70,470",Illinois,5,1,2
3,Alumni Relations Officer,"63,140",,2,1,2
4,Production Services Manager,"225,000",California,5,1,1
4,Program Assistant,"81,000",District of Columbia,5,1,2
6,"Sr. Director, Employee Benefits","21,200",Arizona,7,2,2
3,Engineer I,"88,560",Georgia,3,1,2
3,HR Coordinator,"60,000",New Jersey,4,1,2
4,Engineer V(5),"155,000",Wisconsin,4,2,1
3,Freelance props artisan,"52,000",New York,3,1,2
3,Data Analyst,"25,000",Utah,2,1,1
3,Marketing Coordinator,"68,000",California,3,1,2
6,Director of Review Solutions,"120,000",New York,7,0,2
4,Planner,"60,000",,2,1,2
3,Admin support,"24,000",,4,0,2
3,Program Operations Analyst,"79,800",California,3,3,2
4,Community Association Manager,"64,000",Florida,6,0,2
3,Communications,"110,000",Connecticut,4,2,2
3,Customer support rep,"47,000",,3,1,2
3,Case Manager,"70,000",Florida,4,1,2
3,Grants Manager,"70,000",New York,4,2,2
4,Research Coordinator,"81,000",Virginia,5,2,2
3,Deputy Marketing Manager,"34,000",,3,1,1
3,Program Analyst,"73,000",District of Columbia,3,1,2
3,Test Engineer II,"77,000",Utah,2,1,2
2,Graduate Student,"26,000",,2,1,2
3,HR Manager,"64,325",Minnesota,4,1,2
4,Vice President Client Services,"240,000",Washington,5,3,2
5,District Clerk for Road Commission,"42,130",Michigan,7,0,2
4,Event Implementation Specialist,"55,000",New York,4,1,2
3,Postdoctoral Researcher,"58,000",,2,3,2
4,Development Manager,"79,000",Georgia,5,2,2
3,Consultant ,"90,000",,2,2,Other or prefer not to answer
5,Department Head,"80,000",Wisconsin,6,3,2
5,Platform Lead,"63,000",,6,3,1
3,Software Engineer,"205,500",New York,3,1,2
4,Student Analytics Trainer,"112,000",California,5,1,1
3,Consultant,"193,000",Maryland,5,1,2
3,Library Associate/Student Supervisor,"28,000",West Virginia,5,0,2
5,Accounting Manager,"62,500",Wisconsin,6,0,2
6,Small Business Administrator ,"12,000",California,7,1,2
3,Specialist,"125,000",Georgia,3,1,1
4,Director of Research Development ,"112,320",Washington,5,3,2
2,Quality Compliance Analyst,"61,750",New Jersey,2,1,1
5,HR Director,"130,000",Pennsylvania,6,1,2
3,Integrated Health Therapist,"51,000",Minnesota,3,2,2
3,Manager,"83,000",Minnesota,3,1,2
3,Learning & Development admin,"27,500",,4,1,1
3,Records and Data Control Specialist,"31,000",Michigan,3,1,1
5,Director of Research,"157,000",Illinois,7,3,2
4,Night auditor,"35,360",Texas,4,1,2
4,Director,"192,000",District of Columbia,5,2,2
3,Associate Professor,"52,000",Louisiana,4,3,2
2,Software Support Engineer,"66,000",Texas,2,1,Other or prefer not to answer
5,Paralegal,"94,000",Georgia,7,1,2
4,Director of Major Gifts,"87,000",Florida,5,1,2
3,Front End Software Engineer,"110,000",Minnesota,4,1,1
4,VP Procurement ,"130,000",Missouri,5,1,2
3,Forensic Latent Print Analyst,"46,976",Florida,4,1,2
3,Mathematical Statistician,"126,614",Maryland,3,3,2
4,Deputy Director of Planning/GIS Coordinator,"59,665",New York,5,1,2
3,Post-doctoral fellow,"37,000",,4,3,2
3,Applied cryptographer,"165,000",Pennsylvania,2,3,2
5,Project Support,"65,000",New Jersey,5,0,1
3,Cost Analyst,"89,000",Alabama,2,1,1
7,Office Manager,"65,000",New Jersey,8,0,2
5,Software Engineer,"232,000",New York,6,2,1
3,Paralegal specialist ,"60,000",District of Columbia,3,2,2
4,Genetic Variant Analyst,"70,000",Kentucky,5,3,2
3,Software Engineer,"80,000",,3,1,2
2,Contact Tracer,"45,900",Pennsylvania,2,1,1
4,Junior architect,"17,300",,2,2,2
4,Employee Communications Specialist,"107,000",Massachusetts,5,2,2
4,Teacher,"32,000",Montana,4,1,2
4,Assistant Director,"52,000",Texas,4,2,2
5,Clinical Applications Specialist ,"94,000",California,6,1,2
5,Senior Editor,"75,000",Ohio,6,1,2
4,Director,"176,000",Virginia,5,2,2
4,HR Assistant,"41,000",Illinois,5,2,2
4,Epidemiologist,"100,000",Georgia,4,2,2
4,Senior Director of Marketing,"135,000",New York,5,1,2
4,"Director, User Support & Training","117,000",New York,5,2,1
4,Production Manager ,"55,000",Indiana,5,2,2
3,Assistant Project Manager,"67,500",Georgia,3,1,2
4,Social Media Manager ,"90,000",New York,5,1,0
3,Senior Software Developer,"45,600",,4,1,2
5,Office Manager ,"38,000",Kansas,6,0,2
3,Consultant ,"90,000",,2,2,Other or prefer not to answer
3,Senior Editor,"85,000",Massachusetts,2,2,2
4,Integration Architect ,"100,000",Vermont,5,1,2
3,Advosor,"107,000",District of Columbia,4,2,2
3,Engagement Coordinator,"51,000",Massachusetts,3,1,2
3,Associate University Counsel,"72,578",Virginia,4,3,2
3,Software Engineer,"140,000",New York,2,1,2
3,Technical Product Manager,"110,000",Massachusetts,2,1,2
2,reporter,"68,000",District of Columbia,2,1,2
4,Director of IT,"175,000",California,6,0,1
4,Director of Project Management,"111,000",Virginia,5,1,2
4,Accounts Receivable,"43,000",Texas,3,0,2
6,Contact Tracer,"56,000",New York,5,0,2
3,Caseworker ,"78,000",,3,2,2
3,"Kennel Manager, Reception","35,360",North Carolina,5,0,2
4,Program Lead,"130,000",New Jersey,5,2,2
4,System administrator,"40,000",,5,1,1
5,Risk modeler,"152,000",Ohio,5,3,1
4,Software Engineer IV,"117,000",New Hampshire,6,1,2
4,Midwife,"130,000",New York,6,2,0
4,Talent operations associate,"51,000",Texas,3,1,2
4,Office manager ,"32,400",,4,2,2
4,Communications Lead (hospital),"34,000",South Dakota,5,0,2
6,Attorney,"220,000",New York,6,3,2
3,Senior Software Engineer 1,"115,000",Missouri,2,1,2
3,Digital Learning Designer,"50,000",Texas,5,1,2
3,Software Engineer II,"150,000",New York,2,2,2
3,Customer service manager,"72,000",,5,0,2
4,"VP, Creative Director","166,000",Georgia,5,1,2
4,Project Analyst,"68,500",Missouri,4,0,1
3,Assistant General Counsel,"126,000",Texas,3,3,2
3,Quality Supervisor,"108,000",Florida,4,1,2
4,Research Analyst,"82,400",Pennsylvania,5,3,2
3,Assistant Director,"65,000",Pennsylvania,4,2,2
3,Product Manager,"110,000",Massachusetts,4,1,2
3,Clinical Biospecimen Coordinator,"43,000",Massachusetts,4,1,0
3,Certification / Documentation Specialist,"38,000",,3,2,2
4,Lab supervisor,"87,000",Arizona,5,2,1
4,IT Manager,"145,200",Maryland,5,2,1
5,member services director,"65,500",New York,6,1,1
5,Pricing coordinator,"60,680",Minnesota,6,1,2
4,Department Supervisor,"59,000",Ohio,4,3,2
4,Development Director ,"71,000",Massachusetts,6,2,2
4,Associate Director of User Experience,"135,000",New York,4,2,2
4,Senior Account Executive,"77,500",Illinois,5,1,2
3,Teacher,"45,000",South Carolina,4,2,2
4,Senior Software Engineer,"123,000",Indiana,5,2,1
3,Lead Consultant,"140,000",Virginia,5,1,1
3,Learning Specialist,"76,000",Illinois,4,2,2
4,Marketing Operations Manager,"120,000",Virginia,5,1,2
3,Dietitian ,"50,000",Utah,4,2,2
4,Legal Assistant,"42,000",Minnesota,5,1,2
3,Doctor,"26,000",,2,2,2
4,Technical Support ,"36,800",Michigan,5,1,2
3,Bookkeeper,"50,000",,3,1,2
3,Administrative Assistant,"32,500",Wisconsin,3,1,2
3,Accounts Payable Specialist,"5,700",Texas,5,2,1
4,Senior designer,"106,000",,6,1,2
6,Principal Consultant,"132,000",Georgia,7,1,2
5,"Head of HR, Americas","170,000",California,6,1,2
3,Senior Analyst,"74,000",Georgia,2,1,2
3,Hydrologic Technician,"40,251",Illinois,3,1,2
3,Software Developer / Customer Integrations,"105,000",,4,1,2
5,Project Scientist,"120,000",California,5,3,2
3,Associate,"95,000",New York,4,2,2
6,professor,"125,000",Virginia,7,2,1
3,Manufacturing Engineer,"74,500",Georgia,2,1,2
3,Photographer,"35,000",New Jersey,3,1,2
3,Palliative Care/Emergency Department Social Worker,"78,000",,3,1,2
3,Product Manager,"90,000",Indiana,5,2,1
3,Senior Financial Analyst,"75,000",Minnesota,3,1,2
4,Counsel,"185,000",,5,3,2
3,Global Event Manager,"69,219",District of Columbia,3,1,2
3,Data Scientist,"135,000",New York,5,1,2
5,Senior IT Professional,"93,500",Wisconsin,7,1,1
4,Research Fellow,"45,000",,2,3,1
4,Instructional Designer ,"80,000",Oregon,5,1,2
4,Web Software Engineer III,"100,000",Minnesota,5,1,1
4,Customer success manager,"44,000",,5,2,2
4,Program Officer,"76,522",,5,1,0
3,Archives technician,"37,000",Ohio,4,2,2
4,Assistant Professor,"550,000",,4,3,1
3,Associate Systems Engineer,"70,000",Michigan,5,0,1
4,Senior Counsel,"215,000",Illinois,5,3,2
4,Network Administrator,"74,793",Wisconsin,5,2,2
4,Medical social worker ,"64,890",Arizona,6,3,2
6,Principal Consultant,"132,000",Georgia,7,1,2
4,Research Scientist,"188,000",Georgia,6,1,2
4,Payroll & Benefits Specialist,"56,660",Massachusetts,5,0,2
3,Communications Coordinator,"50,000",Illinois,3,2,2
4,Marketing Manager,"74,450",Florida,5,1,2
3,Analyst,"77,000",Virginia,5,2,2
3,Lead Engineer,"135,000",,4,1,2
5,Expo Manager,"52,700",New York,6,1,2
4,Site Director,"103,000",Pennsylvania,4,2,1
4,Editor,"57,500",Illinois,4,1,1
5,Sr. Manager,"200,000",Georgia,5,1,2
5,Compliance Administrator,"65,000",California,6,0,2
6,Director of Foundation and Corporate Giving,"114,000",New York,7,2,2
4,Program Administrator ,"85,000",Massachusetts,4,1,2
4,"Business Analyst, Enterprise Data Governance","89,500",Maryland,5,2,2
4,Inventory and Asset Control Specialist,"40,200",Illinois,5,2,2
3,R&D Engineer II,"83,475",Connecticut,3,2,2
4,Analyst,"70,000",Pennsylvania,5,2,2
4,Curriculum Designer,"62,400",Massachusetts,6,2,2
3,Assistant Professor,"74,000",Indiana,3,3,2
3,Data Analyst,"85,000",Connecticut,3,2,2
4,clerk,"62,400",,3,1,2
4,Assistant Director ,"72,500",Illinois,5,2,2
4,Translator,"44,000",,5,2,2
4,career development specialist/senior trainer ,"100,000",Oregon,5,2,2
4,Production & Business Manager,"83,000",Maryland,6,2,2
3,Administrative Assistant,"33,280",Michigan,4,1,2
3,Business Manager,"82,000",New York,4,1,2
3,Security supervisor,"42,000",California,4,1,1
3,Senior Assurance Associate,"72,300",Colorado,4,1,2
5,Director of Human Resources,"94,000",Texas,5,1,2
3,Attorney Advisor,"59,900",District of Columbia,1,3,2
3,Support Centre Manager,"41,750",,4,0,1
4,Regional Director ,"194,000",Washington,5,3,2
3,"Senior Manager, Global Compensation","98,000",Virginia,3,1,2
4,Salesforce Administrator,"70,000",New York,5,1,2
4,Director,"130,000",Minnesota,6,3,2
3,General Merchandise Buyer,"43,700",Minnesota,4,1,2
3,Head of Postgradute Office,"49,000",,4,2,2
5,Content Licensing Coordinator,"51,000",Ohio,6,2,2
3,Associate Director,"65,000",Texas,2,2,2
3,Regulatory counsel,"120,000",New York,3,3,2
4,Logistics Analyst,"115,000",Indiana,4,3,2
4,Systems Engineer,"95,000",Michigan,5,1,2
2,Bookleeper,"40,000",,2,1,1
4,Team Lead,"91,794",,4,2,2
4,Business Development,"159,000",Minnesota,5,2,2
3,Structural Engineering Specialist,"75,000",New York,2,1,2
3,Associate,"75,000",Virginia,2,3,2
3,Assistant Vice President of Enrollment,"95,000",Texas,5,2,2
3,Operational Service Representative,"40,000",Michigan,4,1,1
3,Data Scientist ,"100,000",North Carolina,3,2,1
2,Financial Investigator,"40,000",,2,1,2
4,Product Manager,"121,000",District of Columbia,5,2,
4,Analytics Engineer,"100,000",Texas,5,1,1
3,Copywriter,"70,000",Massachusetts,4,1,0
4,Senior HR Generalist,"69,000",North Carolina,5,2,2
4,"Associate Director, Insights","77,000",Pennsylvania,5,2,2
4,Sr Software Eng,"130,000",Idaho,5,1,1
4,Junior Underwriter ,"82,000",Illinois,6,1,2
5,Professor,"78,500",Washington,6,3,2
6,bookkeeper,"39,000",Maryland,6,1,2
3,Graduate Research Assistant,"28,500",Georgia,2,1,2
3,Senior software engineer,"133,000",Colorado,5,1,2
3,Bid Manager,"42,000",,4,2,2
3,Attorney,"140,000",Wisconsin,2,3,2
3,Recruiting Manager,"155,000",Ohio,4,1,2
3,Senior Account Executive,"67,000",Illinois,2,1,2
4,Asst. General Counsel,"235,186",Massachusetts,5,3,2
5,Attorney ,"235,000",Colorado,6,3,2
4,CEO,"150,000",California,5,2,2
3,Procurement Manager,"35,000",,3,1,2
3,Workday Implementation Consultant,"88,000",Georgia,3,1,2
5,Project Engineer,"130,000",Texas,5,1,2
3,Store manager,"33,000",New York,4,1,2
5,Communications & Outreach Manager,"88,000",Missouri,6,1,2
3,proposal specialist ,"73,500",Ohio,2,1,2
3,Account Manager,"40,000",,4,1,2
5,Senior Digital Marketing Specialist,"69,000",Massachusetts,6,1,2
4,Associate Principal ,"93,000",Washington,5,2,2
4,Media Relations Manager,"43,695",,5,1,2
3,lead scientist,"117,000",Colorado,3,2,2
4,Career Advisor,"44,000",California,5,1,2
3,Academic & Student Life Coordinator,"51,000",Massachusetts,3,2,2
3,Associate Attorney,"76,500",Connecticut,3,3,2
3,Assistant to the President,"52,000",Illinois,3,2,2
3,Music Therapist,"46,347",,3,2,2
